Sex,Age,Height,Weight,NOC,Year,Medal,sport_en
1,28.0,183.0,81.0,5,2014,3.0,39
1,31.0,180.0,96.0,5,2010,1.0,24
0,28.0,171.0,72.0,5,2012,3.0,18
1,29.0,177.0,78.0,5,2014,2.0,17
0,31.0,178.0,72.0,5,2010,1.0,8
0,35.0,178.0,72.0,5,2014,1.0,8
0,38.0,175.0,80.0,5,2004,1.0,13
1,26.0,188.0,84.0,5,2000,3.0,40
1,25.0,193.0,93.0,5,2010,1.0,24
1,29.0,193.0,93.0,5,2014,1.0,24
0,30.0,170.0,64.0,5,2012,3.0,18
0,43.0,163.0,59.0,5,2002,3.0,12
0,20.0,171.0,68.0,5,2006,2.0,39
0,24.0,171.0,68.0,5,2010,1.0,39
1,28.0,191.0,87.0,5,2000,1.0,44
1,26.0,177.0,81.0,5,2006,1.0,12
1,28.0,185.0,91.0,5,2002,1.0,24
1,36.0,185.0,91.0,5,2010,1.0,24
1,35.0,185.0,93.0,5,2002,1.0,24
0,28.0,157.0,54.0,5,2006,3.0,12
0,45.0,168.0,57.0,5,2002,3.0,12
1,29.0,185.0,96.0,5,2002,1.0,24
0,26.0,172.0,68.0,5,2000,3.0,41
0,24.0,165.0,60.0,5,2016,2.0,30
0,32.0,163.0,68.0,5,2010,2.0,12
0,38.0,177.0,72.0,5,2014,1.0,12
1,29.0,186.0,94.0,5,2012,3.0,10
0,16.0,185.0,68.0,5,2016,1.0,40
0,16.0,185.0,68.0,5,2016,3.0,40
0,16.0,185.0,68.0,5,2016,3.0,40
0,16.0,185.0,68.0,5,2016,2.0,40
0,18.0,163.0,55.0,5,2014,2.0,17
0,22.0,180.0,77.0,5,2002,1.0,24
0,26.0,180.0,77.0,5,2006,1.0,24
0,30.0,180.0,77.0,5,2010,1.0,24
0,34.0,180.0,77.0,5,2014,1.0,24
0,18.0,170.0,55.0,5,2016,3.0,40
0,24.0,165.0,57.0,5,2006,2.0,34
1,35.0,190.0,90.0,5,2006,2.0,35
0,29.0,172.0,70.0,5,2016,3.0,31
1,30.0,185.0,81.0,5,2006,2.0,39
0,31.0,156.0,53.0,5,2012,3.0,18
1,31.0,185.0,73.0,5,2008,3.0,30
1,27.0,183.0,86.0,5,2002,1.0,24
1,27.0,178.0,80.0,5,2002,1.0,17
0,35.0,166.0,50.0,5,2016,3.0,13
1,24.0,190.0,95.0,5,2010,1.0,24
1,28.0,190.0,95.0,5,2014,1.0,24
1,24.0,190.0,96.0,5,2014,1.0,24
0,20.0,168.0,76.0,5,2002,1.0,24
0,24.0,168.0,76.0,5,2006,1.0,24
0,28.0,168.0,76.0,5,2010,1.0,24
0,18.0,169.0,72.0,5,2010,1.0,24
0,22.0,169.0,72.0,5,2014,1.0,24
0,25.0,165.0,64.0,5,2002,1.0,24
0,29.0,165.0,64.0,5,2006,1.0,24
0,26.0,160.0,56.0,5,2004,2.0,13
1,32.0,163.0,55.0,5,2008,1.0,30
1,36.0,163.0,55.0,5,2012,2.0,30
1,26.0,191.0,100.0,5,2014,1.0,24
0,21.0,163.0,65.0,5,2016,3.0,18
1,27.0,198.0,100.0,5,2002,1.0,24
1,35.0,198.0,100.0,5,2010,1.0,24
0,20.0,176.0,66.0,5,2016,3.0,18
1,29.0,188.0,86.0,5,2014,2.0,17
0,21.0,173.0,70.0,5,2006,2.0,39
0,29.0,168.0,63.0,5,2006,2.0,11
1,23.0,177.0,60.0,5,2014,2.0,17
1,25.0,180.0,88.0,5,2010,1.0,24
0,31.0,169.0,63.0,5,2010,1.0,37
1,27.0,182.0,82.0,5,2014,2.0,19
0,19.0,160.0,49.0,5,2006,2.0,34
0,23.0,160.0,49.0,5,2010,2.0,34
1,24.0,185.0,83.0,5,2010,2.0,37
0,28.0,183.0,70.0,5,2000,3.0,30
0,24.0,160.0,53.0,5,2010,3.0,17
1,24.0,195.0,80.0,5,2016,3.0,2
0,17.0,160.0,62.0,5,2016,3.0,18
0,23.0,173.0,75.0,5,2014,1.0,24
0,16.0,180.0,60.0,5,2016,3.0,40
0,16.0,180.0,60.0,5,2016,3.0,40
1,29.0,183.0,102.0,5,2010,3.0,8
0,29.0,178.0,83.0,5,2016,3.0,31
1,27.0,194.0,95.0,5,2008,1.0,30
1,24.0,180.0,68.0,5,2002,2.0,12
1,32.0,180.0,88.0,5,2002,1.0,24
0,24.0,155.0,50.0,5,2002,1.0,17
0,23.0,167.0,54.0,5,2016,3.0,40
0,24.0,172.0,71.0,5,2012,3.0,18
0,28.0,172.0,71.0,5,2016,3.0,18
0,27.0,171.0,64.0,5,2002,1.0,11
0,31.0,171.0,64.0,5,2006,2.0,11
0,24.0,160.0,62.0,5,2012,3.0,18
0,29.0,160.0,62.0,5,2016,3.0,18
1,24.0,190.0,100.0,5,2010,1.0,24
1,32.0,193.0,93.0,5,2008,1.0,30
0,23.0,165.0,64.5,5,2008,2.0,43
0,24.0,168.0,62.0,5,2014,2.0,19
0,28.0,173.0,71.0,5,2012,3.0,18
1,33.0,191.0,100.0,5,2002,1.0,24
1,32.0,185.0,89.0,5,2014,1.0,24
0,24.0,163.0,60.0,5,2002,1.0,24
1,22.0,164.0,61.0,5,2004,1.0,21
0,27.0,172.0,67.0,5,2016,3.0,13
0,29.0,176.0,75.0,5,2012,3.0,18
0,33.0,176.0,75.0,5,2016,3.0,18
0,25.0,170.0,85.0,5,2002,1.0,24
1,25.0,185.0,86.0,5,2002,1.0,24
0,22.0,163.0,76.0,5,2002,1.0,24
0,26.0,163.0,76.0,5,2006,1.0,24
0,30.0,163.0,76.0,5,2010,1.0,24
0,23.0,178.0,80.0,5,2014,1.0,24
0,19.0,163.0,62.0,5,2010,2.0,34
0,19.0,163.0,62.0,5,2010,2.0,34
0,23.0,163.0,62.0,5,2014,2.0,34
0,23.0,175.0,71.0,5,2002,1.0,24
0,27.0,175.0,71.0,5,2006,1.0,24
0,31.0,175.0,71.0,5,2010,1.0,24
1,38.0,176.0,84.0,5,2014,1.0,24
1,25.0,193.0,93.0,5,2010,1.0,24
0,29.0,158.0,64.0,5,2016,3.0,31
0,22.0,165.0,54.0,5,2012,3.0,18
1,24.0,183.0,98.0,5,2014,1.0,24
0,31.0,170.0,75.0,5,2002,1.0,24
0,35.0,170.0,75.0,5,2006,1.0,24
0,33.0,173.0,64.0,5,2002,3.0,12
0,23.0,175.0,65.0,5,2010,1.0,24
0,27.0,175.0,65.0,5,2014,1.0,24
0,23.0,167.0,57.0,5,2000,3.0,41
0,30.0,177.0,73.0,5,2012,3.0,18
0,34.0,177.0,73.0,5,2016,3.0,18
0,22.0,172.0,61.0,5,2000,3.0,41
1,23.0,183.0,90.0,5,2014,1.0,24
0,27.0,175.0,64.0,5,2016,3.0,2
0,21.0,178.0,70.0,5,2014,1.0,19
0,40.0,160.0,50.0,5,2000,3.0,30
0,52.0,160.0,50.0,5,2012,2.0,30
1,30.0,193.0,102.0,5,2010,1.0,24
0,26.0,173.0,61.0,5,2012,3.0,18
1,21.0,188.0,95.0,5,2010,1.0,24
1,25.0,188.0,95.0,5,2014,1.0,24
1,45.0,175.0,88.0,5,2002,2.0,12
1,21.0,173.0,73.0,5,2002,1.0,34
1,25.0,173.0,73.0,5,2006,2.0,34
1,25.0,173.0,73.0,5,2006,2.0,34
1,29.0,173.0,73.0,5,2010,3.0,34
1,29.0,173.0,73.0,5,2010,1.0,34
1,25.0,165.0,68.0,5,2002,3.0,34
1,25.0,165.0,68.0,5,2002,1.0,34
1,29.0,165.0,68.0,5,2006,2.0,34
1,21.0,180.0,84.0,5,2000,3.0,45
0,30.0,175.0,73.0,5,2010,2.0,8
0,28.0,178.0,69.0,5,2000,3.0,30
0,20.0,168.0,63.0,5,2006,1.0,24
0,24.0,168.0,63.0,5,2010,1.0,24
1,22.0,190.0,81.0,5,2012,3.0,25
1,22.0,182.0,85.0,5,2004,1.0,10
1,22.0,182.0,85.0,5,2004,3.0,10
1,26.0,182.0,85.0,5,2008,2.0,10
1,30.0,182.0,85.0,5,2012,2.0,10
0,22.0,180.0,77.0,5,2016,3.0,40
0,26.0,165.0,55.0,5,2004,2.0,50
0,30.0,165.0,55.0,5,2008,3.0,50
0,34.0,165.0,55.0,5,2012,2.0,50
0,26.0,168.0,59.0,5,2002,3.0,34
0,30.0,168.0,59.0,5,2006,2.0,34
0,34.0,168.0,59.0,5,2010,2.0,34
0,20.0,165.0,53.0,5,2010,1.0,17
0,24.0,165.0,53.0,5,2014,2.0,17
0,24.0,165.0,53.0,5,2014,2.0,17
1,26.0,185.0,93.0,5,2014,1.0,24
0,24.0,175.0,77.0,5,2014,1.0,24
1,38.0,180.0,79.0,5,2002,2.0,12
0,22.0,168.0,67.0,5,2010,1.0,24
0,26.0,168.0,67.0,5,2014,1.0,24
1,26.0,185.0,83.0,5,2016,3.0,2
1,20.0,175.0,73.0,5,2006,2.0,39
0,24.0,170.0,67.0,5,2016,3.0,31
0,23.0,178.0,76.0,5,2014,1.0,24
0,22.0,163.0,66.0,5,2006,1.0,24
1,24.0,193.0,104.0,5,2010,1.0,24
1,28.0,193.0,104.0,5,2014,1.0,24
1,22.0,184.0,72.0,5,2012,3.0,40
1,27.0,195.0,94.0,5,2004,2.0,30
1,31.0,195.0,94.0,5,2008,1.0,30
0,36.0,180.0,81.0,5,2002,3.0,12
1,25.0,177.0,70.0,5,2000,1.0,46
1,33.0,177.0,70.0,5,2008,2.0,46
0,32.0,166.0,67.0,5,2012,3.0,13
0,23.0,178.0,77.0,5,2002,1.0,24
0,27.0,178.0,77.0,5,2006,1.0,24
0,31.0,178.0,77.0,5,2010,1.0,24
0,35.0,178.0,77.0,5,2014,1.0,24
0,27.0,175.0,75.0,5,2016,1.0,50
0,22.0,180.0,75.0,5,2012,2.0,30
0,30.0,166.0,66.0,5,2012,3.0,18
0,34.0,166.0,66.0,5,2016,3.0,18
1,27.0,193.0,91.0,5,2004,2.0,30
0,19.0,162.0,68.0,5,2016,3.0,31
0,25.0,175.0,67.0,5,2016,3.0,40
1,33.0,183.0,100.0,5,2004,2.0,32
1,36.0,180.0,84.0,5,2002,1.0,24
0,23.0,172.0,67.0,5,2016,3.0,18
1,21.0,184.0,87.0,7,2008,3.0,23
1,30.0,197.0,92.0,7,2016,3.0,40
1,29.0,173.0,65.0,7,2000,1.0,13
0,26.0,170.0,65.0,7,2000,1.0,23
0,21.0,170.0,59.0,7,2000,3.0,38
0,25.0,170.0,59.0,7,2004,2.0,38
0,29.0,170.0,59.0,7,2008,3.0,38
1,23.0,187.0,86.0,7,2004,2.0,4
0,27.0,162.0,65.0,7,2000,1.0,23
0,30.0,171.0,59.0,7,2000,1.0,32
1,30.0,170.0,76.0,7,2008,2.0,32
0,23.0,173.0,64.0,7,2016,2.0,40
1,28.0,193.0,90.0,7,2004,2.0,10
1,28.0,193.0,90.0,7,2004,2.0,10
0,18.0,181.0,67.0,7,2008,1.0,40
0,22.0,181.0,67.0,7,2012,2.0,40
1,27.0,178.0,70.0,7,2000,2.0,30
0,31.0,166.0,85.0,7,2004,1.0,33
1,25.0,174.0,75.0,7,2004,3.0,14
0,19.0,171.0,59.0,7,2008,1.0,40
0,23.0,171.0,59.0,7,2012,3.0,40
0,23.0,171.0,59.0,7,2012,2.0,40
0,27.0,171.0,59.0,7,2016,2.0,40
0,23.0,195.0,89.0,7,2004,2.0,5
0,27.0,195.0,89.0,7,2008,2.0,5
0,31.0,195.0,89.0,7,2012,3.0,5
1,22.0,182.0,90.0,7,2004,1.0,13
1,22.0,182.0,90.0,7,2004,1.0,13
0,21.0,180.0,78.0,7,2008,3.0,48
0,25.0,180.0,78.0,7,2012,3.0,48
0,28.0,168.0,66.0,7,2016,1.0,31
1,21.0,186.0,84.0,7,2006,1.0,19
1,25.0,186.0,84.0,7,2010,2.0,19
1,29.0,173.0,62.0,7,2012,1.0,32
1,33.0,173.0,62.0,7,2016,2.0,32
1,30.0,193.0,87.0,7,2008,3.0,10
1,26.0,187.0,90.0,7,2016,2.0,30
0,36.0,165.0,66.0,7,2008,2.0,5
1,24.0,187.0,72.0,7,2016,3.0,2
0,23.0,189.0,85.0,7,2012,3.0,5
1,30.0,178.0,78.0,7,2000,3.0,32
1,23.0,180.0,65.0,7,2012,2.0,13
1,27.0,180.0,65.0,7,2016,2.0,13
1,25.0,190.0,93.0,7,2016,2.0,30
0,31.0,178.0,70.0,7,2000,3.0,10
0,26.0,167.0,67.0,7,2008,3.0,38
0,24.0,185.0,80.0,7,2000,2.0,5
1,28.0,178.0,80.0,7,2002,1.0,34
0,24.0,178.0,74.0,7,2004,3.0,30
1,24.0,182.0,79.0,7,2000,3.0,23
1,28.0,182.0,79.0,7,2004,1.0,23
1,25.0,193.0,89.0,7,2008,1.0,30
1,22.0,195.0,98.0,7,2004,2.0,4
0,23.0,161.0,57.0,7,2010,1.0,37
0,27.0,161.0,57.0,7,2014,2.0,37
1,20.0,188.0,80.0,7,2008,3.0,40
0,16.0,163.0,52.0,7,2012,2.0,14
1,22.0,187.0,84.0,7,2008,3.0,40
1,22.0,187.0,84.0,7,2008,3.0,40
0,27.0,186.0,80.0,7,2000,2.0,5
0,32.0,170.0,62.0,7,2000,2.0,5
0,35.0,170.0,62.0,7,2004,2.0,5
1,24.0,186.0,79.0,7,2004,1.0,23
1,28.0,186.0,79.0,7,2008,3.0,23
1,25.0,177.0,75.0,7,2004,1.0,13
1,25.0,177.0,75.0,7,2004,1.0,13
0,28.0,174.0,72.0,7,2000,3.0,38
1,24.0,172.0,72.0,7,2008,3.0,23
0,26.0,183.0,76.0,7,2012,3.0,48
1,29.0,180.0,70.0,7,2000,2.0,32
1,37.0,180.0,70.0,7,2008,2.0,32
1,33.0,185.0,82.0,7,2012,3.0,23
1,33.0,178.0,70.0,7,2000,2.0,30
1,36.0,178.0,70.0,7,2004,2.0,30
1,26.0,193.0,93.0,7,2000,2.0,30
0,26.0,165.0,49.0,7,2000,1.0,43
1,27.0,193.0,100.0,7,2004,2.0,4
1,34.0,180.0,70.0,7,2016,3.0,15
1,26.0,180.0,81.0,7,2016,1.0,32
1,27.0,172.0,72.0,7,2004,1.0,23
1,24.0,181.0,81.0,7,2012,3.0,23
1,21.0,188.0,85.0,7,2000,1.0,40
1,29.0,188.0,85.0,7,2008,3.0,40
0,24.0,175.0,69.0,7,2000,2.0,40
0,20.0,203.0,98.0,7,2012,3.0,5
0,22.0,179.0,58.0,7,2016,1.0,40
0,16.0,186.0,67.0,7,2008,3.0,40
0,16.0,186.0,67.0,7,2008,3.0,40
0,20.0,186.0,67.0,7,2012,1.0,40
0,24.0,186.0,67.0,7,2016,1.0,40
0,24.0,186.0,67.0,7,2016,2.0,40
0,27.0,157.0,49.0,7,2002,1.0,19
0,31.0,157.0,49.0,7,2006,3.0,19
0,26.0,164.0,72.0,7,2004,2.0,38
0,23.0,168.0,60.0,7,2004,1.0,13
1,25.0,184.0,89.0,7,2012,3.0,23
0,21.0,172.0,65.0,7,2016,1.0,31
0,26.0,180.0,72.0,7,2000,1.0,48
1,18.0,193.0,90.0,7,2016,1.0,40
1,18.0,193.0,90.0,7,2016,3.0,40
1,18.0,193.0,90.0,7,2016,3.0,40
1,32.0,190.0,92.0,7,2012,2.0,30
0,23.0,168.0,70.0,7,2016,1.0,31
1,26.0,182.0,83.0,7,2012,3.0,23
1,27.0,185.0,86.0,7,2012,1.0,10
0,25.0,160.0,50.0,7,2008,2.0,14
1,29.0,190.0,100.0,7,2000,2.0,10
1,24.0,166.0,74.0,7,2000,3.0,23
0,25.0,181.0,73.0,7,2000,1.0,6
0,17.0,170.0,61.0,7,2016,2.0,40
0,31.0,178.0,69.0,7,2004,2.0,5
0,24.0,176.0,69.0,7,2012,1.0,40
0,24.0,176.0,69.0,7,2012,2.0,40
0,24.0,176.0,69.0,7,2012,3.0,40
0,24.0,176.0,69.0,7,2012,2.0,40
0,24.0,176.0,69.0,7,2012,2.0,40
0,27.0,182.0,83.0,7,2008,2.0,5
1,28.0,191.0,89.0,7,2008,1.0,30
0,24.0,169.0,58.0,7,2008,3.0,38
0,26.0,188.0,74.0,7,2012,3.0,30
0,26.0,188.0,74.0,7,2012,2.0,30
0,30.0,188.0,74.0,7,2016,1.0,30
1,17.0,184.0,84.0,7,2004,3.0,1
0,28.0,179.0,73.0,7,2008,3.0,48
1,23.0,184.0,70.0,7,2004,2.0,30
0,24.0,167.0,68.0,7,2012,2.0,32
0,23.0,180.0,72.0,7,2016,1.0,31
0,24.0,168.0,65.0,7,2016,2.0,32
0,24.0,174.0,63.0,7,2008,1.0,40
1,31.0,174.0,77.0,7,2000,3.0,23
0,22.0,167.0,70.0,7,2008,3.0,10
1,22.0,182.0,74.0,7,2004,1.0,13
1,22.0,179.0,75.0,7,2004,1.0,23
1,26.0,179.0,75.0,7,2008,3.0,23
1,30.0,179.0,75.0,7,2012,3.0,23
1,26.0,183.0,66.0,7,2004,3.0,2
1,27.0,185.0,77.0,7,2012,3.0,23
1,22.0,185.0,82.0,7,2008,2.0,40
1,22.0,182.0,72.0,7,2012,2.0,13
0,27.0,165.0,52.0,7,2012,3.0,46
1,28.0,174.0,75.0,7,2000,1.0,33
0,31.0,174.0,65.0,7,2000,3.0,38
1,29.0,178.0,86.0,7,2000,3.0,23
1,21.0,190.0,84.0,7,2012,3.0,40
1,28.0,200.0,98.0,7,2000,3.0,30
1,28.0,192.0,90.0,7,2008,3.0,23
0,26.0,178.0,70.0,7,2004,2.0,38
1,33.0,175.0,77.0,7,2000,3.0,23
1,27.0,184.0,78.0,7,2000,3.0,23
1,23.0,194.0,98.0,7,2012,2.0,30
1,27.0,194.0,98.0,7,2016,2.0,30
1,37.0,168.0,68.0,7,2000,1.0,15
1,25.0,172.0,68.0,7,2004,1.0,23
1,29.0,172.0,68.0,7,2008,3.0,23
1,33.0,172.0,68.0,7,2012,3.0,23
1,26.0,186.0,81.0,7,2004,2.0,2
1,31.0,183.0,98.0,7,2000,3.0,13
0,31.0,176.0,70.0,7,2000,3.0,38
0,35.0,176.0,70.0,7,2004,2.0,38
1,22.0,184.0,76.0,7,2016,2.0,13
0,20.0,171.0,65.0,7,2012,3.0,13
1,27.0,183.0,72.0,7,2000,2.0,30
1,31.0,183.0,72.0,7,2004,2.0,30
1,23.0,182.0,83.0,7,2004,1.0,23
1,22.0,180.0,84.0,7,2000,3.0,23
1,26.0,180.0,84.0,7,2004,1.0,23
1,29.0,176.0,53.0,7,2000,3.0,23
0,18.0,179.0,73.0,7,2012,1.0,40
0,18.0,179.0,73.0,7,2012,2.0,40
0,18.0,179.0,73.0,7,2012,2.0,40
0,22.0,179.0,73.0,7,2016,1.0,40
0,22.0,179.0,73.0,7,2016,2.0,40
0,24.0,168.0,55.0,7,2016,1.0,27
0,29.0,169.0,66.0,7,2016,1.0,31
0,21.0,175.0,65.0,7,2012,2.0,40
0,26.0,182.0,68.0,7,2000,3.0,38
1,30.0,175.0,71.0,7,2000,1.0,1
0,27.0,178.0,74.0,7,2004,3.0,30
0,28.0,190.0,74.0,7,2000,2.0,5
0,32.0,190.0,74.0,7,2004,2.0,5
0,28.0,167.0,65.0,7,2000,1.0,23
1,29.0,193.0,103.0,7,2000,2.0,30
0,23.0,171.0,77.0,7,2000,2.0,13
1,21.0,174.0,70.0,7,2008,3.0,40
1,28.0,177.0,87.0,7,2004,2.0,4
0,24.0,174.0,70.0,7,2008,3.0,10
0,24.0,167.0,64.0,7,2000,3.0,38
1,30.0,181.0,78.0,7,2000,2.0,32
1,28.0,181.0,77.0,7,2012,3.0,23
0,22.0,175.0,77.0,7,2000,3.0,33
1,32.0,191.0,88.0,7,2012,3.0,30
1,36.0,191.0,88.0,7,2016,2.0,30
0,18.0,166.0,60.0,7,2012,2.0,10
0,22.0,166.0,60.0,7,2016,3.0,10
0,21.0,182.0,72.0,7,2000,1.0,48
0,19.0,175.0,63.0,7,2008,3.0,48
1,40.0,185.0,87.0,7,2008,2.0,15
0,42.0,180.0,62.0,7,2008,2.0,15
1,35.0,200.0,100.0,7,2008,1.0,30
0,27.0,164.0,56.0,7,2000,1.0,2
1,27.0,197.0,91.0,7,2000,1.0,40
0,23.0,167.0,58.0,7,2008,1.0,40
0,23.0,167.0,58.0,7,2008,1.0,40
1,25.0,172.0,73.0,7,2000,3.0,23
1,27.0,190.0,87.0,7,2004,1.0,23
1,31.0,190.0,87.0,7,2008,3.0,23
0,21.0,165.0,60.0,7,2000,3.0,14
1,29.0,195.0,85.0,7,2004,1.0,30
1,33.0,195.0,85.0,7,2008,1.0,30
1,37.0,195.0,85.0,7,2012,2.0,30
1,28.0,190.0,92.0,7,2016,2.0,30
0,23.0,183.0,80.0,7,2008,3.0,48
1,22.0,180.0,80.0,7,2012,3.0,23
1,35.0,186.0,86.0,7,2004,2.0,4
1,23.0,193.0,91.0,7,2000,2.0,30
0,31.0,181.0,73.0,7,2000,2.0,5
1,24.0,179.0,76.0,7,2012,3.0,23
0,18.0,187.0,67.0,7,2000,2.0,40
0,23.0,172.0,75.0,7,2016,1.0,31
1,44.0,171.0,73.0,7,2016,3.0,15
0,24.0,180.0,64.0,7,2000,2.0,2
0,24.0,190.0,84.0,7,2008,2.0,5
0,21.0,179.0,66.0,7,2016,2.0,40
0,21.0,179.0,66.0,7,2016,2.0,40
1,26.0,177.0,75.0,7,2008,3.0,23
0,27.0,180.0,74.0,7,2000,1.0,48
0,26.0,175.0,73.0,7,2008,3.0,48
0,30.0,175.0,73.0,7,2012,3.0,48
1,20.0,198.0,96.0,7,2000,1.0,40
1,20.0,198.0,96.0,7,2000,1.0,40
1,24.0,198.0,96.0,7,2004,2.0,40
1,24.0,198.0,96.0,7,2004,1.0,40
1,24.0,198.0,96.0,7,2004,2.0,40
1,28.0,198.0,96.0,7,2008,2.0,40
1,28.0,198.0,96.0,7,2008,3.0,40
1,23.0,176.0,75.0,7,2004,1.0,23
1,27.0,176.0,75.0,7,2008,3.0,23
0,23.0,158.0,56.0,7,2000,3.0,38
0,27.0,158.0,56.0,7,2004,2.0,38
0,27.0,182.0,80.0,7,2000,1.0,48
1,27.0,199.0,100.0,7,2000,3.0,30
1,31.0,199.0,100.0,7,2004,3.0,30
0,26.0,175.0,67.0,7,2004,2.0,40
0,26.0,175.0,67.0,7,2004,1.0,40
0,30.0,182.0,80.0,7,2000,3.0,38
0,38.0,182.0,80.0,7,2008,3.0,38
0,28.0,172.0,72.0,7,2000,3.0,38
0,32.0,172.0,72.0,7,2004,2.0,38
0,36.0,172.0,72.0,7,2008,3.0,38
1,22.0,178.0,71.0,7,2000,2.0,40
0,29.0,168.0,53.0,7,2004,2.0,46
0,25.0,162.0,63.0,7,2000,2.0,5
0,29.0,162.0,63.0,7,2004,2.0,5
0,33.0,162.0,63.0,7,2008,2.0,5
0,37.0,162.0,63.0,7,2012,3.0,5
0,31.0,174.0,64.0,7,2000,1.0,23
0,33.0,165.0,57.0,7,2000,1.0,23
1,28.0,165.0,54.0,7,2000,2.0,30
1,25.0,187.0,95.0,7,2008,2.0,30
1,23.0,170.0,62.0,7,2004,2.0,14
1,23.0,170.0,62.0,7,2004,3.0,14
0,20.0,176.0,63.0,7,2004,1.0,40
0,20.0,176.0,63.0,7,2004,1.0,40
0,20.0,176.0,63.0,7,2004,1.0,40
1,20.0,186.0,77.0,7,2012,2.0,13
1,24.0,186.0,77.0,7,2016,2.0,13
0,25.0,178.0,65.0,7,2008,3.0,48
1,30.0,183.0,90.0,7,2004,1.0,23
0,22.0,173.0,73.0,7,2000,1.0,48
1,23.0,194.0,92.0,7,2016,2.0,30
1,24.0,186.0,77.0,7,2004,2.0,2
1,26.0,174.0,88.0,7,2000,3.0,13
0,27.0,182.0,70.0,7,2000,2.0,5
0,28.0,165.0,63.0,7,2004,2.0,38
1,25.0,196.0,91.0,7,2000,3.0,23
1,26.0,187.0,82.0,7,2008,1.0,2
0,22.0,177.0,73.0,7,2000,1.0,48
0,23.0,183.0,74.0,7,2004,3.0,30
0,30.0,174.0,73.0,7,2012,2.0,30
1,20.0,190.0,88.0,7,2016,1.0,40
1,41.0,172.0,63.0,7,2000,2.0,15
1,41.0,172.0,63.0,7,2000,1.0,15
0,24.0,165.0,54.0,7,2000,1.0,23
1,21.0,190.0,93.0,7,2000,3.0,40
1,21.0,190.0,93.0,7,2000,2.0,40
0,28.0,157.0,54.0,7,2010,1.0,19
0,32.0,157.0,54.0,7,2014,3.0,19
0,21.0,167.0,69.0,7,2000,1.0,23
0,19.0,196.0,85.0,7,2000,2.0,5
0,23.0,196.0,85.0,7,2004,2.0,5
0,27.0,196.0,85.0,7,2008,2.0,5
0,31.0,196.0,85.0,7,2012,3.0,5
1,26.0,204.0,96.0,7,2000,2.0,30
0,20.0,186.0,77.0,7,2012,3.0,5
1,24.0,186.0,80.0,7,2012,1.0,32
1,28.0,186.0,80.0,7,2016,2.0,32
0,40.0,162.0,60.0,7,2008,2.0,15
0,15.0,177.0,68.0,7,2000,2.0,40
0,15.0,177.0,68.0,7,2000,2.0,40
0,18.0,177.0,68.0,7,2004,3.0,40
0,18.0,177.0,68.0,7,2004,2.0,40
0,18.0,177.0,68.0,7,2004,1.0,40
0,22.0,177.0,68.0,7,2008,1.0,40
0,22.0,177.0,68.0,7,2008,2.0,40
0,22.0,177.0,68.0,7,2008,1.0,40
0,26.0,177.0,68.0,7,2012,2.0,40
0,31.0,167.0,60.0,7,2008,2.0,15
0,31.0,180.0,60.0,7,2000,2.0,46
1,23.0,182.0,75.0,7,2008,3.0,23
1,27.0,182.0,75.0,7,2012,3.0,23
0,20.0,167.0,62.0,7,2016,3.0,14
1,28.0,182.0,85.0,7,2000,3.0,13
1,32.0,182.0,85.0,7,2004,3.0,13
1,20.0,185.0,85.0,7,2004,2.0,4
1,27.0,181.0,64.0,7,2000,1.0,32
1,31.0,186.0,112.0,7,2004,2.0,4
1,25.0,180.0,77.0,7,2000,1.0,40
1,23.0,191.0,81.0,7,2000,1.0,40
1,23.0,191.0,81.0,7,2000,1.0,40
1,23.0,191.0,81.0,7,2000,2.0,40
1,23.0,191.0,81.0,7,2000,2.0,40
1,26.0,191.0,81.0,7,2004,2.0,40
1,19.0,183.0,74.0,7,2004,1.0,23
1,23.0,183.0,74.0,7,2008,3.0,23
1,27.0,183.0,74.0,7,2012,3.0,23
0,22.0,182.0,88.0,7,2008,3.0,48
0,26.0,182.0,88.0,7,2012,3.0,48
0,30.0,173.0,70.0,7,2008,3.0,48
1,25.0,180.0,76.0,7,2000,1.0,40
0,16.0,168.0,61.0,7,2012,1.0,40
0,30.0,167.0,62.0,7,2000,2.0,5
1,28.0,188.0,87.0,7,2008,3.0,23
1,24.0,189.0,80.0,7,2004,1.0,13
1,23.0,187.0,72.0,7,2016,2.0,40
1,23.0,187.0,72.0,7,2016,3.0,40
0,31.0,163.0,50.0,7,2004,3.0,14
1,21.0,190.0,90.0,7,2008,3.0,40
1,21.0,190.0,90.0,7,2008,3.0,40
1,21.0,190.0,90.0,7,2008,2.0,40
0,26.0,176.0,62.0,7,2008,2.0,10
0,19.0,167.0,60.0,7,2004,3.0,40
0,19.0,167.0,60.0,7,2004,1.0,40
0,23.0,167.0,60.0,7,2008,2.0,40
0,23.0,167.0,60.0,7,2008,3.0,40
0,23.0,167.0,60.0,7,2008,1.0,40
0,23.0,167.0,60.0,7,2008,1.0,40
0,27.0,167.0,60.0,7,2012,1.0,40
1,27.0,195.0,100.0,7,2004,2.0,4
0,24.0,183.0,82.0,7,2012,3.0,48
1,24.0,177.0,74.0,7,2000,3.0,23
1,28.0,177.0,74.0,7,2004,1.0,23
1,37.0,200.0,108.0,7,2004,2.0,4
1,24.0,191.0,88.0,7,2012,2.0,30
1,28.0,191.0,88.0,7,2016,2.0,30
1,28.0,187.0,70.0,7,2004,2.0,30
